Sensor1;Sensor2;Sensor3;Sensor5;Sensor6;Ergebnis
67.89365347;72.57150636;81.83605922;55.38609006;59.00936246;3
66.99458215;71.53493001;71.78404229;56.83132648;61.00516514;3
67.98472118;72.67650206;80.25706501;61.67973019;67.70057978;3
70.33463323;75.38581243;60.75261075;61.46003947;67.39719736;3
81.92631316;88.75033753;63.53853218;61.22725612;67.07573464;3
72.81237249;78.24250004;63.98666909;53.15983666;55.93501253;3
79.90877311;86.42423253;55.43988363;54.44165394;57.70514115;3
57.17727294;60.21614998;63.02016794;57.6611615;62.15112778;3
104.0794213;114.2915681;56.37071507;66.1554141;73.88128613;3
65.95446411;70.33573509;67.31350351;57.08697657;61.35820575;3
73.82764597;79.41305065;80.11090057;58.48544814;63.28942839;3
62.12992975;65.92627195;63.02581136;55.07113159;58.57441982;3
84.2586282;91.43935957;77.08105085;62.31719139;68.58088334;3
64.09607994;68.19312747;65.80889448;63.02545402;69.55896031;3
71.78459459;77.05753258;56.26624551;64.42050202;71.48545517;3
63.85112289;67.9107064;76.65815991;51.99231968;54.32272717;3
79.3088704;85.73257999;69.61267212;53.39240037;56.25617194;3
83.8211476;90.93497018;62.74600588;57.4267356;61.82739678;3
60.10276497;63.5890702;67.95784037;57.64729534;62.13197928;3
77.05272214;83.13137376;58.31437346;58.20014625;62.89544006;3
63.90254175;67.96998931;71.08396011;63.04687398;69.58854026;3
79.3337826;85.76130229;77.2493076;61.93607263;68.05457649;3
72.78010646;78.20529921;74.49258254;59.484456;64.66901066;3
68.56892089;73.35004996;64.86344825;66.11056873;73.81935682;3
59.7993348;63.23923306;59.15975697;59.09655696;64.13334056;3
59.50328745;62.89790789;74.67458266;61.20251763;67.04157197;3
70.47263597;75.54492148;75.96727318;58.7358841;63.63526852;3
57.17120434;60.20915324;75.7578195;63.9087912;70.77880689;3
74.03461627;79.65167523;61.24528085;60.82822691;66.52469431;3
76.76769105;82.80274968;74.25950952;55.97423664;59.82156488;3
52.10032572;54.36272848;60.65876409;58.0299707;62.66043572;2
85.31421731;92.65639172;76.40500297;61.38642087;67.29553359;3
80.72490363;87.36518301;67.22314248;58.65889447;63.5289495;3
63.5116773;67.5193456;74.25467942;56.18093977;60.10701207;3
56.65657131;59.61581163;57.55317642;53.81613941;56.84133537;2
56.78219526;59.76064866;55.62239829;58.13133115;62.80040968;2
62.12393845;65.91936434;59.55260502;62.96434552;69.47457239;3
51.53706656;53.7133238;66.42850821;54.3567667;57.58791592;2
76.14887711;82.0892936;52.04772668;58.6095512;63.46080879;3
75.1541673;80.94245171;59.89039659;60.76836465;66.44202738;3
74.05354683;79.67350105;68.20022503;55.47598133;59.13349803;3
66.39983969;70.84922693;62.16701644;59.94826078;65.30950298;3
62.09092834;65.88130562;87.57640779;60.88029185;66.5965935;3
74.36819619;80.03627325;64.37727637;58.08993323;62.74324112;3
63.10386329;67.04916003;76.66154596;58.9461827;63.92568087;3
67.13469151;71.69646786;69.70378007;70.09674486;79.32407623;3
71.1646307;76.34275069;73.68130849;62.39947155;68.69450833;3
64.00970864;68.09354644;80.12417919;58.276582;63.00099419;3
63.64058681;67.66797067;70.55260773;55.05517405;58.55238321;3
65.31785988;69.60176787;63.49604058;55.87722129;59.68759131;3
56.44513653;59.37203976;89.4109823;64.27806833;71.28876103;3
65.89099502;70.26255897;65.61061144;63.83013991;70.67019322;3
60.07068254;63.55208105;72.85929536;52.91245183;55.59338586;2
75.04208174;80.81322365;57.95679675;57.20140101;61.51622045;3
53.0881552;55.50163776;64.78240715;60.97740746;66.73070555;3
76.54415771;82.54502889;65.74923197;60.71164902;66.36370579;3
60.11045702;63.59793868;71.99839246;66.47129889;74.31750799;3
53.69733476;56.20398595;64.07729569;67.44911119;75.66782022;3
74.64660786;80.35726554;64.0087365;61.76176206;67.81386189;3
67.48745324;72.10318139;57.37919327;61.36417486;67.2648129;3
91.75111149;100.0777521;73.47640275;57.66285179;62.153462;3
67.36833274;71.96584246;82.98014535;52.55779528;55.10362205;3
73.85141789;79.44045827;70.43893442;57.40189685;61.79309564;3
73.31900424;78.82661665;73.69795657;62.80419715;69.25341511;3
93.11882781;101.6546485;73.34046285;61.90782941;68.01557395;3
50.16053723;52.12626646;72.49720392;58.25178145;62.96674581;2
74.42393457;80.10053633;76.03140892;66.49014998;74.34354045;3
66.40481633;70.85496471;68.96527287;54.50311577;57.79001702;3
61.07486246;64.70984143;63.07990515;58.32446894;63.06712378;3
70.82155168;75.94720076;63.96326552;51.7947174;54.04984784;3
68.10223756;72.81199153;51.94269278;56.77347921;60.92528081;3
71.95246685;77.25107942;58.04385472;55.12554575;58.64956318;3
66.22624671;70.64908444;64.44722152;58.85008412;63.79297331;3
76.44056627;82.42559405;63.62104222;59.76029892;65.0499366;3
69.9144984;74.90142169;55.47407608;55.86747105;59.67412669;3
70.47654964;75.54943371;68.88083743;55.37677911;58.99650448;3
64.63083213;68.80966528;74.09653102;66.35685535;74.15946691;3
82.59018745;89.51574553;70.94529809;62.01369255;68.1617659;3
74.39047028;80.06195397;55.43988363;56.35483971;60.34715959;3
64.87003947;69.08545727;59.93064741;64.04428226;70.9659136;3
80.31649049;86.89430668;62.03232141;59.86440014;65.19369543;3
72.45147419;77.82640553;60.5814991;59.30694628;64.42387819;3
68.76115453;73.57168405;71.63598565;65.47784418;72.94559435;3
65.39938017;69.69575596;74.67458266;57.55833039;62.00912292;3
61.30736342;64.97790135;58.32649021;57.75448111;62.27999773;3
70.89997968;76.03762363;61.40392719;54.40266253;57.65129588;3
66.49280142;70.95640634;52.94575993;63.2290535;69.8401215;3
85.36060154;92.70987001;61.30334163;54.93007306;58.3796247;3
77.20337425;83.30506679;62.13391947;57.35204267;61.7242494;3
67.00427452;71.54610474;68.49151652;58.18575008;62.87555964;3
66.75944309;71.26382851;53.00604488;60.31924253;65.82181111;3
63.19295966;67.15188291;71.88597232;57.79069355;62.33000538;3
60.16018478;63.65527186;62.12465763;59.70842498;64.97830116;3
69.63738162;74.58192234;65.99977468;58.24166355;62.95277347;3
81.07860271;87.77297724;59.24402643;61.15106866;66.97052338;3
65.29438753;69.57470562;67.91260177;60.78698656;66.46774334;3
64.21468829;68.32987591;60.36291637;66.73414467;74.6804855;3
66.44389504;70.90002017;84.82481161;57.5190716;61.95490839;3
75.31135186;81.12367626;54.76771975;67.35873288;75.54301208;3
67.28772082;71.87290165;73.68962423;53.96297551;57.04410903;3
89.04861165;96.96192872;69.91686877;53.90377695;56.96235865;3
86.64273896;94.18809903;64.32285892;56.86320336;61.04918559;3
75.55542954;81.40508347;59.47467611;57.95855331;62.56181171;3
60.28617594;63.80053226;59.26006037;64.28586088;71.29952217;3
76.27883992;82.23913308;71.52639552;54.33598657;57.55921955;3
67.48269886;72.09769986;62.61346033;59.5748152;64.79379242;3
73.08236736;78.55378825;69.80840732;59.20104494;64.27763349;3
80.03820444;86.57345923;71.70125008;59.60077127;64.82963652;3
74.24840891;79.89816557;71.74194906;56.84563192;61.02492028;3
69.235269;74.11831014;71.02118542;49.76154927;51.24213947;2
73.5987398;79.14913529;74.99662246;65.25783832;72.64177673;3
72.70201667;78.11526628;71.78085542;62.99403552;69.51557287;3
63.36979954;67.35576888;72.862781;56.80522239;60.96911664;3
55.66916702;58.47739256;74.03737476;59.48413608;64.66856887;3
60.88414597;64.48995653;59.43256628;63.96909752;70.86208705;3
68.00344881;72.69809392;56.04764618;49.1169067;50.35191878;2
71.47330809;76.69863756;58.90319739;60.89450657;66.61622336;3
79.19248464;85.59839406;62.45901335;60.94730683;66.689138;3
63.06221412;67.00114098;55.33053417;61.7386709;67.7819741;3
66.76085395;71.26545514;68.1851372;60.01463115;65.40115731;3
65.91217716;70.28698072;68.86733473;59.685945;64.94725738;3
79.79673587;86.29506018;83.97059781;59.89067134;65.22997471;3
68.17350499;72.8941587;76.57188206;61.40645613;67.32320133;3
81.70084715;88.49038848;67.87015167;57.1753017;61.48017854;3
63.42343131;67.41760315;67.9382876;55.39445559;59.02091487;3
80.83535608;87.49252819;63.45273567;61.55951863;67.53457335;3
71.29211003;76.48972686;61.39635838;59.03325204;64.04591948;3
71.30657611;76.5064054;68.842595;57.02044385;61.26632723;3
78.87902388;85.23699224;63.07990515;54.94340443;58.39803469;3
78.90260253;85.26417704;76.27522103;53.75012237;56.75016899;3
69.50911956;74.43404373;80.88650492;55.93579912;59.7684845;3
69.73889544;74.6989618;76.00792236;57.27192551;61.61361141;3
51.23680598;53.36714101;55.50076611;53.54532917;56.46735933;2
72.82198755;78.25358565;60.02056028;58.47282345;63.27199428;3
58.73162781;62.00822971;69.35327423;58.36024687;63.1165314;3
71.8964289;77.18647097;73.19195805;52.90601533;55.58449737;3
69.95806093;74.95164671;63.22955522;60.30979788;65.8087685;3
83.08437277;90.08551213;66.94733719;57.3908383;61.77782432;3
70.57817942;75.66660687;74.76242075;57.44051581;61.8464266;3
65.04140987;69.28303727;68.19240724;57.10300096;61.38033466;3
63.43833224;67.43478305;68.66966584;56.87197476;61.06129847;3
54.26894308;56.86301673;81.75280226;60.71758893;66.37190852;3
70.2884326;75.33254582;64.12238491;56.90623906;61.10861584;3
67.15464639;71.71947467;66.88691946;66.68051359;74.60642353;3
64.19007565;68.30149899;59.19451377;58.72590467;63.6214874;3
75.72234512;81.59752732;76.39308541;53.6257185;56.57837317;3
81.96295671;88.79258538;67.78413109;59.10909093;64.15064938;3
72.27978489;77.62845788;72.05431206;61.19772846;67.03495835;3
76.02618115;81.94783239;58.69686419;59.14895136;64.20569473;3
75.71418923;81.58812405;68.34104482;59.03646551;64.05035713;3
73.5156927;79.05338687;72.02958062;71.05889566;80.65276068;3
58.28403932;61.49218651;71.34671086;57.30648585;61.6613376;3
69.61525248;74.55640874;55.97016542;60.86716102;66.57846045;3
66.98350791;71.52216206;78.51099252;59.41853446;64.57797615;3
76.14887711;82.0892936;65.42660293;51.48290078;53.61924393;3
60.95090061;64.5669207;62.41121861;62.00995862;68.15660952;3
71.92777691;77.22261338;68.84652879;63.68849885;70.47459365;3
84.42599796;91.63232706;59.07781127;57.83816986;62.3955679;3
81.22467438;87.94138929;69.14924819;61.74304466;67.78801406;3
82.5128031;89.42652592;89.49490319;54.11340229;57.25184126;3
73.64359721;79.20085325;59.90797416;59.80671998;65.11404188;3
63.7433472;67.78644736;67.09834833;56.12556109;60.03053675;3
61.06807877;64.70202023;71.26688973;55.75127037;59.51365909;3
64.73598905;68.93090502;80.66694289;60.086569;65.50050005;3
74.36745211;80.03541537;64.90198945;56.63168535;60.72947024;3
66.52039037;70.98821478;72.52694803;51.47973028;53.61486563;3
62.77517304;66.67019951;73.22870664;67.69121504;76.00215411;3
50.31576979;52.30524046;58.45662071;56.15432477;60.07025802;2
73.49375682;79.0280961;56.79742361;59.93211702;65.28720922;3
64.24580437;68.36575092;56.34681355;56.86941544;61.05776418;3
86.40610208;93.91527063;68.67472001;65.96411462;73.61711066;3
70.14208069;75.16381068;73.93809216;53.74871856;56.7482304;3
75.33587752;81.1519529;61.52730219;57.96286022;62.56775935;3
63.70662636;67.74411039;62.6879534;60.50968253;66.08479969;3
74.72912348;80.45240118;72.90748016;62.81534164;69.26880513;3
66.96202622;71.49739493;71.59558544;56.55139629;60.61859488;3
73.54476015;79.08689993;69.25850636;57.94264351;62.53984104;3
81.78016419;88.58183636;75.74897262;59.47863546;64.66097277;3
68.93047629;73.76690208;70.85767578;50.03383016;51.61814641;2
60.15890921;63.65380121;67.56779743;53.88426693;56.93541623;2
65.00513354;69.24121279;64.09405995;54.24013629;57.42685487;3
77.52611186;83.67716426;71.01632213;55.26788394;58.84612545;3
60.86679054;64.46994674;67.91148138;54.30970581;57.52292707;2
58.44827815;61.68154421;68.29968191;53.34423171;56.18965331;2
76.46225089;82.45059515;67.2046105;63.95488757;70.84246379;3
73.17003355;78.65486221;65.75977187;64.40354176;71.46203386;3
62.09794396;65.88939421;70.11412271;46.72810795;47.05310146;2
77.91910225;84.13025906;71.82306484;60.91409299;66.64327127;3
74.38601546;80.05681783;61.30928381;63.32456;69.97201142;3
70.27086458;75.31229092;72.10065445;63.79422351;70.62059438;3
72.38917437;77.75457751;60.09223165;56.68722637;60.80616975;3
73.05946514;78.52738334;67.03529147;61.20067932;67.03903334;3
62.96651765;66.89080859;63.39019336;59.75866592;65.04768151;3
62.25288661;66.06803398;69.51439372;64.48467597;71.57407634;3
79.50683443;85.96082087;75.73330385;63.03869944;69.57725161;3
71.92310949;77.21723212;63.29573256;58.64116068;63.50445999;3
73.56746909;79.11308201;60.5052964;55.94710596;59.7840987;3
69.50000699;74.42353747;64.718288;60.69211989;66.336737;3
62.95827479;66.88130505;62.82241606;59.02843421;64.0392663;3
63.09754344;67.04187361;72.26584052;56.06515928;59.94712472;3
56.58475306;59.53300941;68.81168901;62.85825797;69.32807053;3
61.47353492;65.16948732;85.94234049;56.75052174;60.89357765;3
74.6194441;80.32594731;62.22677024;65.16197849;72.50939887;3
72.85017563;78.28608485;65.45807327;56.58217973;60.66110534;3
64.9741914;69.20553831;66.57792591;61.02202841;66.79232495;3
62.30495291;66.12806336;65.75333174;65.28723228;72.68236839;3
60.33225095;63.85365403;70.79446954;62.35065351;68.62709295;3
63.86294121;67.92433222;64.3095388;51.40016223;53.50498593;2
77.25660016;83.36643312;73.61876618;59.37786708;64.52181645;3
76.34652224;82.31716682;83.65569528;62.03325987;68.18878744;3
65.759689;70.11117085;59.64894143;70.83856511;80.34849468;3
69.47460196;74.39424697;56.40829358;61.22208018;67.06858692;3
78.00584075;84.23026346;74.59104353;57.91841594;62.50638392;3
62.30102958;66.12353998;68.42269176;57.2228544;61.54584655;3
69.95220492;74.94489508;53.74081746;59.79559459;65.09867824;3
57.25786554;60.30906851;66.10450981;62.42673593;68.73215914;3
66.25708256;70.68463636;77.91526372;59.65633139;64.9063624;3
71.80919756;77.08589836;60.87859168;62.67712892;69.07793993;3
66.21044708;70.6308684;66.85979787;58.32479841;63.06757876;3
61.82128136;65.5704185;73.32952458;63.283821;69.91575281;3
61.5835815;65.29636456;59.56568447;52.37018198;54.84453702;2
85.21638524;92.5435971;60.18992912;60.78628466;66.46677405;3
75.65240157;81.51688651;80.33783223;65.13571683;72.47313277;3
74.97478595;80.73563557;52.91282895;66.20388834;73.94822676;3
72.96392329;78.41722921;68.21196001;61.04732078;66.8272525;3
68.77363962;73.58607862;77.41620328;61.53943563;67.50683968;3
73.81757673;79.4014414;75.59474142;57.61239598;62.08378493;3
72.3330881;77.68991334;85.15120015;56.53919656;60.60174763;3
74.36299729;80.03027923;57.32090011;54.60939432;57.93678263;3
82.93540208;89.9137577;66.79474092;65.25296798;72.63505102;3
73.54404506;79.08607548;71.97440795;57.80943483;62.35588619;3
76.54678615;82.54805933;73.40342012;54.72158413;58.09171141;3
61.21358996;64.86978608;68.91853212;56.41373267;60.42848798;3
70.77844334;75.89749938;80.98041798;61.55797158;67.53243695;3
66.96202622;71.49739493;84.28463724;56.97977648;61.21016752;3
47.78875695;49.39174331;57.87269328;50.64821929;52.46658855;2
55.52711531;58.3136153;78.35437117;64.4241882;71.49054561;3
71.04594506;76.20591312;70.18410105;59.43371369;64.59893796;3
55.24200691;57.98490209;70.16133651;58.48997947;63.29568594;3
68.07489985;72.78047277;71.50883454;62.21675725;68.44218858;3
73.75008767;79.32363049;74.70346367;58.90794095;63.87287083;3
71.50962308;76.7405066;63.87708726;55.0631576;58.56340811;3
87.81687843;95.54181277;57.7693524;58.55788735;63.38946348;3
69.09217365;73.95332962;61.57844149;61.29000239;67.16238425;3
64.73363118;68.92818654;71.70125008;63.55603504;70.29166743;3
70.55602129;75.64105984;63.36220867;59.93870631;65.29630871;3
88.21632395;96.00234997;57.9206955;60.77047036;66.44493526;3
70.23833763;75.27478927;62.36242797;61.15144109;66.9710377;3
82.51856247;89.43316614;81.65201751;56.04338597;59.91705682;3
57.19145879;60.23250542;76.4856872;65.47047182;72.93541346;3
77.34403443;83.4672397;64.03400738;59.74691025;65.03144748;3
73.6500137;79.20825108;64.10758755;63.04585217;69.58712918;3
75.93042671;81.83743315;51.54287345;52.82289479;55.46971186;3
63.71773924;67.75692289;72.9264022;56.63168535;60.72947024;3
77.04081685;83.11764767;61.99714966;57.2907957;61.63967026;3
87.15389317;94.77742977;65.61061144;53.09924385;55.85133674;3
76.83485155;82.88018178;60.57494278;60.19458082;65.64965923;3
76.74807438;82.78013282;74.84866541;64.31364094;71.33788511;3
69.98927365;74.98763315;70.96894234;59.45341949;64.62615072;3
76.01949409;81.9401226;66.27382885;54.98063869;58.44945342;3
75.37473397;81.19675211;69.44940316;64.25972337;71.26342751;3
61.20027383;64.85443335;75.63900903;59.16792183;64.23189205;3
70.61077401;75.7041865;54.06162899;65.11245378;72.44100759;3
59.18219262;62.52770443;77.81092694;57.56854856;62.02323373;3
56.42190576;59.34525605;64.86895887;51.44756691;53.57044954;2
65.25871999;69.53358305;67.09497058;59.44889771;64.61990636;3
69.44333126;74.35819369;70.65496931;59.46893774;64.64758069;3
64.48957283;68.64680161;75.15563397;56.51512655;60.5685081;3
67.62907976;72.26646843;63.55601016;58.5517469;63.38098381;3
70.36521783;75.42107467;66.90160893;59.01847388;64.02551155;3
60.64240683;64.21124552;66.65582163;65.97555515;73.6329095;3
58.31757125;61.53084685;72.83005749;57.2228544;61.54584655;3
81.80401341;88.60933311;61.13918465;51.37193333;53.46600317;3
72.10567976;77.42772489;69.28855754;61.44860371;67.38140512;3
79.17617285;85.57958752;65.01709851;62.66160111;69.05649678;3
61.0883912;64.72543926;70.75785374;54.5943822;57.91605161;3
72.57306851;77.96659664;76.07758533;61.32400407;67.20933896;3
55.03818688;57.74990958;64.49680058;60.20897221;65.66953305;3
64.53603436;68.70036903;70.03504021;60.49495213;66.0644577;3
74.18223408;79.82186988;66.42221746;57.04625668;61.30197351;3
52.39401521;54.70133518;69.53550673;60.05039476;65.45054514;3
50.0702426;52.02216206;77.19597733;58.91501249;63.8826363;3
59.28516561;62.64642623;64.08761982;51.74666334;53.98348747;2
58.68607463;61.95570957;61.65047802;67.11693462;75.20910019;3
68.23400742;72.96391444;65.83399937;54.09565896;57.22733856;3
76.19966784;82.14785233;60.98390776;56.67973941;60.79583061;3
73.17072931;78.65566439;62.98488;54.21070413;57.38621046;3
45.20979377;46.41835047;71.68412066;59.39497058;64.54543557;2
61.03072014;64.65894792;76.45612567;55.34966753;58.95906468;3
51.37549483;53.52704109;68.99232807;54.1835257;57.34867834;2
62.5639122;66.42662818;78.81610208;58.6063234;63.45635136;3
76.13705879;82.07566778;73.98798658;51.93744713;54.2469508;3
79.96673407;86.4910581;56.88363507;70.09674486;79.32407623;3
58.14975697;61.33736686;70.96105816;53.46978154;56.36303165;2
61.83262616;65.5834984;62.37671909;56.97183591;61.19920197;3
66.36139876;70.8049068;64.93678774;59.45341949;64.62615072;3
70.90325557;76.04140054;69.03743389;57.73969819;62.25958321;3
66.69713361;71.19198934;72.40573081;55.57640592;59.2721796;3
69.84296039;74.81894257;70.28007229;58.54172927;63.36714994;3
65.69550482;70.03717027;68.81505846;62.1465479;68.34523281;3
77.93216714;84.14532211;81.0737335;58.07676897;62.72506191;3
77.37337245;83.50106471;70.22443487;63.98335521;70.88177624;3
70.01007891;75.01162039;51.6542811;57.20280482;61.51815903;3
63.9327688;68.00483933;79.65916183;62.80952588;69.26077383;3
79.00795271;85.3856396;72.36292385;53.37353017;56.23011309;3
61.95761234;65.72760011;66.6166082;63.93432708;70.81407073;3
63.98717364;68.0675649;65.99049624;63.63141077;70.39575774;3
81.05585511;87.7467506;62.63541985;62.86806551;69.34161427;3
56.37513499;59.29133211;61.2100759;62.46316801;68.78247011;3
68.92457197;73.76009474;66.15356603;53.87210061;56.91861513;3
67.69660747;72.3443239;71.81921404;60.63027607;66.25133363;3
73.25943915;78.75794161;79.5485509;58.70658087;63.59480215;3
74.42171199;80.09797383;59.36436395;58.72879823;63.62548327;3
67.07887582;71.63211565;65.76972254;55.55395459;59.24117538;3
72.57783256;77.97208931;62.29447462;64.23867584;71.23436187;3
69.96066038;74.95464373;65.92196195;57.82280918;62.37435553;3
63.72970251;67.77071583;71.4812814;53.58097818;56.51658892;3
71.29012903;76.48744289;64.38169982;56.29383148;60.26291014;3
71.88577019;77.1741821;69.59036404;62.29223803;68.54642395;3
61.61324808;65.33056838;71.90207265;53.05233575;55.78655889;2
78.603173;84.9189524;73.34411447;58.26516057;62.98522174;3
84.8349136;92.10378274;56.98232843;60.69421128;66.3396251;3
69.94830091;74.94039399;83.04959255;60.61158255;66.22551876;3
72.60030959;77.99800399;67.45753507;60.07262167;65.48123945;3
67.34854214;71.94302505;74.81060556;60.38523092;65.91293793;3
63.5360097;67.54739942;62.07821565;57.73801744;62.25726218;3
66.73426032;71.23479425;67.23493556;60.64552694;66.27239434;3
68.24530391;72.97693863;73.60825947;60.36997051;65.89186403;3
55.14715116;57.87553899;63.83575755;61.48831611;67.43624606;3
74.05791468;79.67853692;75.29232079;61.50825588;67.46378192;3
76.23705546;82.19095806;54.15384902;56.77126368;60.92222127;3
66.5585414;71.03220067;60.64950225;50.58221181;52.37543535;2
51.33946974;53.48550629;66.08718121;58.84526153;63.78631354;2
73.74507238;79.31784815;62.11385215;62.26609097;68.5103161;3
72.87839271;78.31861747;67.29274736;59.56379486;64.77857385;3
72.82954431;78.26229815;63.46086883;60.20696677;65.66676364;3
68.9534075;73.79334041;73.3419235;61.67776295;67.69786312;3
73.09209838;78.56500755;62.38573195;60.76766275;66.44105809;3
66.14065814;70.55040586;65.57464298;63.36736173;70.03111857;3
67.07818972;71.63132462;73.50975699;56.93529878;61.14874593;3
81.12438781;87.82576477;65.68178486;60.31316892;65.81342375;3
51.87953679;54.10817183;68.28291765;62.74166575;69.16706223;3
79.02849706;85.40932602;69.94983295;61.88866795;67.98911288;3
63.56463263;67.58039998;64.16219588;55.96047553;59.80256144;3
75.04828563;80.82037637;65.07649545;63.56936641;70.31007742;3
59.82469151;63.26846786;63.52168492;57.34996083;61.72137448;3
73.44498574;78.97186591;67.72937337;59.79788651;65.10184328;3
63.46546701;67.46606785;75.57366161;67.886258;76.27149914;3
68.71052808;73.51331472;63.38609359;59.49480786;64.6833061;3
60.27991407;63.7933127;65.5811329;62.67194343;69.07077903;3
66.09013798;70.49215909;77.0448334;61.41706584;67.33785283;3
72.37970426;77.74365902;70.89569414;61.61623427;67.61289494;3
73.9815643;79.59050943;64.68241082;58.84043893;63.77965376;3
69.71611885;74.67270173;59.48129882;56.35601432;60.34878168;3
57.83407364;60.97340254;73.48305866;51.04919186;53.02031257;2
72.31013757;77.66345273;73.75568538;56.85258888;61.0345275;3
73.02481226;78.4874306;56.89077233;60.38319683;65.91012896;3
72.16338947;77.4942608;60.29697141;54.21009295;57.38536645;3
64.29313561;68.42032106;57.31114033;65.85469422;73.4660063;3
57.78312829;60.91466556;67.88691593;63.30060936;69.93893674;3
72.89491709;78.33766911;84.9878731;60.41682131;65.95656276;3
65.28983608;69.56945807;70.31585818;60.36048766;65.87876867;3
71.26974896;76.46394586;70.17417528;61.45965748;67.39666985;3
78.5836723;84.89646924;70.92774541;57.00750402;61.24845793;3
76.59148895;82.59959903;76.44085525;51.99491719;54.32631422;3
80.37650009;86.96349422;68.85046258;57.15020033;61.44551474;3
68.59397803;73.37893938;52.66817033;58.66501582;63.5374028;3
77.30822194;83.42595;62.59070409;57.86085516;62.42689522;3
66.20757706;70.62755943;46.67028287;55.68499549;59.42213664;2
67.57698447;72.20640562;59.04116227;60.16917863;65.61458001;3
63.58193008;67.60034292;57.30788706;57.88217008;62.4563301;3
69.04114134;73.89449236;60.1948754;67.61080662;75.8911139;3
73.41606324;78.93851997;59.42144543;57.43810451;61.84309671;3
70.64141659;75.7395156;79.47498733;58.82597114;63.75967444;3
70.58469254;75.67411611;72.5927768;64.62331843;71.76553497;3
53.58972334;56.07991632;68.15051319;67.22129368;75.35321509;3
70.15184071;75.17506341;66.8479218;64.67332063;71.83458563;3
64.86223146;69.0764551;63.90457401;61.37020072;67.27313433;3
68.4910437;73.26026215;61.43075001;65.61089052;73.12932501;3
79.85000042;86.35647108;69.4055754;58.31958428;63.06037829;3
68.85309194;73.67768247;65.8211606;60.82611166;66.52177324;3
70.2884326;75.33254582;74.80629;59.89100081;65.23042969;3
84.50624268;91.7248445;84.20483272;56.0614731;59.94203427;3
65.03601771;69.27682042;64.7405131;62.75027957;69.17895751;3
59.34820951;62.71911214;67.07751749;60.84802821;66.55203895;3
69.81889857;74.79120071;63.39836801;56.23504357;60.18172683;3
69.77531672;74.7409534;78.99851715;65.33692889;72.75099704;3
65.23058989;69.5011507;59.31810455;58.05338655;62.6927719;3
63.68094109;67.71449678;77.02921443;58.85104864;63.79430527;3
76.23705546;82.19095806;65.95509211;53.80234965;56.82229237;3
68.98091914;73.82505972;68.86340094;54.01664479;57.11822376;3
77.42369934;83.55908866;63.58488287;61.29634338;67.17114086;3
56.90712346;59.90468352;68.9737214;63.13098769;69.70469729;3
62.73217099;66.62062068;71.61261527;67.43700218;75.65109825;3
53.97494437;56.52405351;74.1266569;62.30974262;68.57059696;3
71.41525049;76.63170057;56.25605417;61.59676244;67.58600528;3
59.29954472;62.6630045;70.10014696;54.26266402;57.45796459;2
76.47266802;82.46260548;62.96576709;61.06289155;66.848755;3
63.28041326;67.25271176;57.86535684;63.26010911;69.88300782;3
58.34426151;61.56161915;76.57188206;53.85445278;56.89424431;3
76.14380383;82.08344442;68.59399429;64.72819317;71.910362;3
77.80837922;84.00260193;53.63399095;62.40437055;68.70127361;3
84.51741355;91.73772385;79.865744;59.34981008;64.48307106;3
67.27676254;71.8602674;62.60612389;66.91066122;74.92424645;3
84.11464382;91.27335405;82.02574435;62.69507279;69.10271957;3
65.82876285;70.19080893;62.88185449;64.77002083;71.96812401;3
74.29046395;79.94665255;70.90173591;68.10933886;76.57956319;3
68.93112374;73.76764855;59.60691459;57.27297597;61.61506206;3
59.89751475;63.35242877;82.89854822;65.22970492;72.60292585;3
80.03689022;86.57194401;79.11457232;60.44848809;66.00029308;3
56.27312834;59.17372444;56.29257038;56.25297312;60.20648668;2
67.01948468;71.56364116;69.75260391;55.64669167;59.36924088;3
77.37337245;83.50106471;61.9736299;57.03371793;61.28465809;3
65.56711714;69.88914682;66.70916849;56.31948196;60.29833223;3
98.70627213;108.0966432;75.51555103;59.80639529;65.1135935;3
80.16599299;86.72079192;55.0005604;64.72494628;71.90587819;3
63.6190568;67.64314783;67.11241537;58.54625582;63.3734009;3
80.94022309;87.61343368;74.59859575;58.63987148;63.50267966;3
63.0367801;66.97181705;72.71870794;53.69564136;56.67493331;3
70.08615871;75.09933592;76.54301766;66.07978052;73.77683976;3
79.46682803;85.91469585;64.66878364;57.33989068;61.70746808;3
77.60826993;83.77188768;60.21560665;54.35617462;57.58709829;3
83.42201131;90.47478951;68.50495282;67.63727837;75.92767013;3
81.03770728;87.72582722;66.84056876;71.16157398;80.79455454;3
75.01573936;80.78285244;63.2751009;55.81417421;59.60052629;3
69.20653977;74.08518703;66.71938473;57.62833442;62.10579516;3
64.26704449;68.39023952;70.70156067;66.08243533;73.78050593;3
71.03284151;76.19080551;66.06173605;54.06118456;57.17973106;3
59.94219823;63.40394619;72.36493224;58.12082649;62.78590324;3
62.18566813;65.99053503;61.96655903;52.08246879;54.44721881;2
74.17929641;79.81848292;62.17163076;57.43982823;61.84547708;3
71.61676098;76.86403031;74.08783353;71.24927837;80.91567013;3
74.42989688;80.10741052;76.28690622;57.75246613;62.27721513;3
67.48745324;72.10318139;71.39517783;62.69601821;69.10402515;3
68.7210515;73.52544761;58.9213725;61.28478348;67.15517718;3
72.30744149;77.66034431;81.16641828;55.57819171;59.2746457;3
71.93911205;77.23568213;66.19505342;58.62245283;63.47862534;3
