"BAD","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0.0,14900.0,48649.0,81342.0,"DebtCon","Mgr",3.0,0.0,0.0,110.05673140806425,0.0,8.0,28.802398701474257
1.0,14900.0,58204.0,71257.0,"DebtCon","Office",3.0,3.0,2.0,206.5187348698503,1.0,50.0,43.7629302651216
0.0,14900.0,69723.0,83553.0,"DebtCon","Office",5.0,0.0,0.0,114.85553460691901,1.0,19.0,22.9572917987999
0.0,14900.0,72637.0,103297.0,"DebtCon","Other",4.0,2.0,0.0,83.46608634058042,0.0,20.0,22.55303961941648
0.0,14900.0,60667.0,81293.0,"DebtCon",,6.0,,,,,,27.573736503638205
0.0,14900.0,45797.0,71942.0,"DebtCon","Other",11.0,0.0,0.0,233.6787307117584,0.0,17.0,33.55026521411737
0.0,14900.0,36120.0,57095.0,"DebtCon","ProfExe",4.0,0.0,0.0,239.02367545474013,1.0,35.0,38.17162352731993
1.0,15000.0,,54869.0,"DebtCon","Office",8.0,,,,,,
0.0,15000.0,80988.0,97404.0,"DebtCon","ProfExe",10.0,3.0,0.0,188.50167197378505,1.0,30.0,26.56827039954638
0.0,15000.0,81483.0,134347.0,"DebtCon","ProfExe",14.0,0.0,0.0,305.91507573473683,0.0,18.0,29.65356348359192
0.0,15000.0,93226.0,108149.0,"DebtCon","Sales",11.0,,1.0,152.79769083138802,1.0,17.0,34.25026618517016
1.0,15000.0,45000.0,85000.0,"HomeImp","Mgr",11.0,0.0,0.0,110.0,0.0,31.0,
1.0,15000.0,399550.0,,"HomeImp","Mgr",0.9,0.0,0.0,138.16666666666666,1.0,18.0,
1.0,15000.0,,,"HomeImp",,1.0,1.0,0.0,108.53333333333333,0.0,22.0,
1.0,15000.0,63000.0,100050.0,"DebtCon","Other",,1.0,0.0,135.3,1.0,20.0,
1.0,15000.0,4734.0,55500.0,"HomeImp","Other",24.0,2.0,0.0,14.6,1.0,1.0,
1.0,15000.0,,27500.0,"HomeImp","Other",11.0,1.0,1.0,62.3,2.0,3.0,
1.0,15000.0,8200.0,42075.0,"DebtCon","ProfExe",18.0,1.0,0.0,122.23314814814815,0.0,23.0,
1.0,15000.0,98000.0,132790.0,"DebtCon","Other",1.5,0.0,3.0,107.66666666666667,1.0,21.0,
1.0,15000.0,49200.0,72900.0,"DebtCon","Other",10.0,0.0,0.0,174.0332996122071,1.0,16.0,
1.0,15000.0,163000.0,207562.0,"DebtCon","ProfExe",6.0,0.0,0.0,247.58424908424908,1.0,27.0,
1.0,15000.0,45000.0,68250.0,"DebtCon","Other",7.0,0.0,1.0,55.96666666666667,0.0,4.0,
1.0,15000.0,86000.0,,"DebtCon","Mgr",1.0,0.0,0.0,63.7,1.0,27.0,
1.0,15000.0,37000.0,58488.0,"HomeImp","Other",2.0,0.0,0.0,266.93333333333334,0.0,48.0,
1.0,15000.0,83000.0,114000.0,"DebtCon","ProfExe",18.0,0.0,0.0,207.23333333333332,0.0,27.0,
1.0,15000.0,40772.0,62025.0,"HomeImp","Other",,0.0,1.0,120.6,2.0,19.0,
1.0,15000.0,20000.0,47394.0,"HomeImp","Other",13.0,0.0,0.0,66.13333333333334,0.0,11.0,
1.0,15000.0,29000.0,105000.0,"HomeImp","Other",7.0,0.0,4.0,97.66666666666667,1.0,8.0,
1.0,15000.0,38000.0,73200.0,"DebtCon","Other",6.0,0.0,0.0,171.3,0.0,17.0,
1.0,15000.0,,,"DebtCon",,0.0,2.0,1.0,91.26666666666667,1.0,10.0,
1.0,15000.0,89000.0,122400.0,"HomeImp","Mgr",1.0,0.0,2.0,136.46666666666667,0.0,19.0,
1.0,15000.0,48786.0,72500.0,"DebtCon","Other",10.0,0.0,0.0,75.4,2.0,9.0,
1.0,15000.0,57900.0,88200.0,"DebtCon","ProfExe",10.0,,,,,,
1.0,15000.0,34200.0,38900.0,"DebtCon","Other",9.2,0.0,0.0,170.7,4.0,21.0,
1.0,15000.0,37624.0,60562.0,"DebtCon","Other",,0.0,1.0,186.86666666666667,7.0,26.0,
1.0,15000.0,106239.0,135942.0,"DebtCon","ProfExe",19.5,0.0,1.0,9.1,2.0,24.0,
1.0,15000.0,18500.0,19000.0,"DebtCon","Other",2.0,0.0,1.0,20.166666666666668,0.0,2.0,
1.0,15000.0,5500.0,29025.0,"DebtCon","Other",25.0,0.0,5.0,275.5,1.0,19.0,
1.0,15000.0,71269.0,97500.0,"DebtCon","Other",9.0,0.0,0.0,118.16666666666667,1.0,19.0,
1.0,15000.0,96931.0,137390.0,"DebtCon","Other",0.2,0.0,0.0,114.86666666666666,1.0,16.0,
1.0,15000.0,,74750.0,"DebtCon",,,,,,,,
0.0,15000.0,2619.0,57310.0,"DebtCon","Sales",0.3,0.0,0.0,322.6,0.0,6.0,
0.0,15000.0,,87360.0,"DebtCon","Office",28.0,0.0,0.0,323.6333333333333,0.0,16.0,
0.0,15000.0,50000.0,90000.0,"DebtCon","ProfExe",5.5,0.0,0.0,130.86666666666667,2.0,22.0,
0.0,15000.0,18000.0,163580.0,"HomeImp","Self",7.0,0.0,0.0,304.3666666666667,0.0,27.0,
0.0,15000.0,62000.0,94575.0,"HomeImp","ProfExe",23.0,0.0,0.0,238.4,1.0,24.0,
0.0,15000.0,48882.0,156000.0,"DebtCon","ProfExe",20.0,0.0,0.0,239.5,0.0,28.0,
0.0,15000.0,,48800.0,"DebtCon","Office",2.0,0.0,0.0,86.26666666666667,2.0,9.0,
0.0,15000.0,42720.0,70000.0,"DebtCon","Other",1.0,,2.0,289.0,1.0,10.0,
0.0,15000.0,73335.0,99400.0,"DebtCon","ProfExe",0.5,0.0,0.0,273.93333333333334,2.0,21.0,
0.0,15000.0,125000.0,154000.0,"DebtCon","Mgr",,0.0,0.0,223.20307017543868,0.0,19.0,
0.0,15000.0,135442.0,175900.0,"DebtCon","Mgr",11.0,0.0,0.0,247.56666666666666,0.0,21.0,
0.0,15000.0,,94000.0,,"Other",,0.0,0.0,186.7,1.0,10.0,
0.0,15000.0,53000.0,83400.0,"HomeImp","ProfExe",5.0,0.0,0.0,120.3,0.0,13.0,
0.0,15000.0,54261.0,88000.0,,"ProfExe",10.0,0.0,0.0,,1.0,16.0,
0.0,15000.0,94705.0,114400.0,"DebtCon","Other",9.0,0.0,0.0,300.26666666666665,2.0,19.0,
0.0,15000.0,42657.0,65000.0,"DebtCon","ProfExe",18.0,0.0,0.0,181.6,0.0,23.0,
0.0,15000.0,122486.0,159000.0,"DebtCon","Office",5.0,0.0,0.0,137.0,1.0,21.0,
0.0,15000.0,48000.0,105000.0,"HomeImp","Office",2.0,,3.0,142.0,1.0,24.0,
0.0,15000.0,102988.0,130000.0,"DebtCon","Other",1.3,0.0,0.0,289.1666666666667,0.0,47.0,
0.0,15000.0,86177.0,111500.0,"DebtCon","Other",14.0,0.0,0.0,133.93333333333334,2.0,9.0,
0.0,15000.0,23473.0,74000.0,"HomeImp","Other",,0.0,0.0,244.76666666666668,1.0,50.0,
0.0,15000.0,72000.0,95000.0,"DebtCon","Other",0.0,0.0,0.0,147.1,1.0,18.0,
0.0,15000.0,59000.0,86420.0,"DebtCon","Office",1.5,0.0,0.0,160.3,0.0,25.0,
0.0,15000.0,92000.0,154000.0,"DebtCon","Mgr",1.0,0.0,0.0,207.96666666666667,1.0,19.0,
0.0,15000.0,89126.0,118300.0,"DebtCon","Office",0.4,,3.0,263.1666666666667,1.0,30.0,
0.0,15000.0,95300.0,135700.0,"DebtCon","Office",3.0,,,115.66666666666667,3.0,16.0,
0.0,15000.0,36900.0,58600.0,"HomeImp","Other",26.0,0.0,0.0,247.1,0.0,14.0,
0.0,15000.0,100000.0,115000.0,"DebtCon","ProfExe",1.0,0.0,0.0,128.86666666666667,0.0,30.0,
0.0,15000.0,116000.0,202800.0,"DebtCon","Other",3.5,0.0,0.0,202.96666666666667,0.0,17.0,
0.0,15000.0,84000.0,110975.0,"DebtCon","Other",20.0,0.0,0.0,282.1666666666667,1.0,17.0,
0.0,15000.0,15832.0,35300.0,,"Office",1.0,0.0,0.0,211.03333333333333,0.0,16.0,
1.0,15000.0,62674.0,76950.0,"HomeImp","Mgr",8.0,1.0,5.0,249.53333333333333,0.0,31.0,
1.0,15000.0,,50000.0,"HomeImp","Other",0.0,3.0,4.0,206.96666666666667,1.0,45.0,
1.0,15000.0,89200.0,114750.0,"DebtCon","ProfExe",11.0,0.0,0.0,114.6,0.0,27.0,
1.0,15000.0,109000.0,155000.0,"DebtCon","Office",0.0,3.0,2.0,105.5,1.0,28.0,
1.0,15000.0,42006.0,,"DebtCon","Other",10.0,0.0,1.0,75.33333333333333,0.0,33.0,
1.0,15000.0,153000.0,185625.0,"DebtCon","Mgr",8.0,,2.0,154.2,,31.0,
1.0,15000.0,33000.0,,,,0.9,7.0,5.0,144.86666666666667,0.0,20.0,
1.0,15000.0,116400.0,146450.0,"DebtCon","Other",17.5,0.0,1.0,255.66666666666666,1.0,29.0,
1.0,15000.0,6124.0,35000.0,"HomeImp","Other",1.5,1.0,0.0,91.26666666666667,0.0,5.0,
1.0,15000.0,18900.0,80400.0,"DebtCon","ProfExe",7.0,0.0,1.0,142.0,0.0,12.0,
1.0,15000.0,54294.0,85460.0,"DebtCon","Other",18.0,0.0,3.0,118.66666666666667,1.0,23.0,
1.0,15000.0,,26100.0,"DebtCon","Other",1.6,0.0,1.0,105.46666666666667,17.0,20.0,
1.0,15000.0,73500.0,105000.0,"DebtCon","Other",1.0,0.0,2.0,205.93333333333334,2.0,25.0,
1.0,15000.0,40000.0,58000.0,,"ProfExe",4.0,7.0,0.0,268.8333333333333,3.0,26.0,
1.0,15000.0,68000.0,96000.0,"DebtCon","Mgr",12.0,0.0,3.0,109.56666666666666,0.0,24.0,
1.0,15000.0,62100.0,40000.0,"DebtCon","ProfExe",1.0,0.0,0.0,111.6,2.0,13.0,
1.0,15000.0,74000.0,90000.0,"DebtCon","ProfExe",9.0,1.0,3.0,136.96666666666667,0.0,27.0,
1.0,15000.0,16400.0,205950.0,"DebtCon","Mgr",10.0,8.0,3.0,135.93333333333334,11.0,42.0,
1.0,15000.0,55300.0,81000.0,"DebtCon","Other",5.3,8.0,0.0,259.73333333333335,4.0,30.0,
1.0,15000.0,166000.0,182175.0,"DebtCon",,3.5,4.0,0.0,74.06666666666666,2.0,14.0,
1.0,15000.0,54000.0,72865.0,"DebtCon","Office",2.9,0.0,1.0,145.1,1.0,15.0,
1.0,15000.0,47000.0,73900.0,"DebtCon","Office",2.0,1.0,5.0,73.1,1.0,16.0,
1.0,15000.0,82000.0,130000.0,"DebtCon","Mgr",18.0,0.0,5.0,122.73333333333333,10.0,19.0,
1.0,15000.0,61438.0,127300.0,"DebtCon","Self",4.0,1.0,3.0,134.26666666666668,1.0,17.0,
1.0,15000.0,42000.0,111351.0,"DebtCon","Other",6.0,,6.0,225.63333333333333,0.0,17.0,
1.0,15000.0,79000.0,108000.0,"HomeImp","Other",0.4,0.0,0.0,385.5,3.0,31.0,
1.0,15000.0,125000.0,177100.0,"HomeImp","ProfExe",10.0,3.0,1.0,221.16666666666666,0.0,14.0,
1.0,15000.0,77544.0,102000.0,"DebtCon","Sales",4.0,0.0,0.0,11.7,2.0,35.0,
1.0,15000.0,61265.0,,"DebtCon","Office",22.0,0.0,0.0,186.66666666666666,1.0,21.0,
0.0,15000.0,96983.0,140487.0,"HomeImp","ProfExe",15.0,0.0,0.0,132.4219190387002,4.0,21.0,35.34848589655407
0.0,15000.0,26284.0,40908.0,"DebtCon","ProfExe",20.0,0.0,1.0,198.8312037455743,1.0,16.0,32.012392304554766
0.0,15000.0,5627.0,64962.0,"DebtCon","Sales",0.0,0.0,0.0,341.50208470971864,0.0,6.0,39.9967104022143
0.0,15000.0,46867.0,67529.0,"DebtCon","Other",7.0,0.0,0.0,133.78758094533976,3.0,48.0,31.486460831219546
0.0,15000.0,73187.0,111623.0,"DebtCon","Other",4.0,0.0,0.0,98.1398936848173,2.0,14.0,36.23723367071582
0.0,15000.0,65584.0,92582.0,"DebtCon","Other",10.0,0.0,0.0,82.94897321662246,2.0,10.0,34.31724079908675
0.0,15000.0,,68020.0,,,1.0,0.0,0.0,,0.0,0.0,1.9206943669918433
0.0,15000.0,27954.0,79333.0,"HomeImp","Other",,0.0,0.0,256.0038053953451,1.0,49.0,42.581948931474216
0.0,15000.0,84832.0,107207.0,"HomeImp","Other",19.0,0.0,0.0,124.45053233812992,4.0,23.0,28.558183481310582
0.0,15000.0,89165.0,106392.0,"DebtCon","Sales",12.0,,2.0,166.08501798623632,0.0,17.0,35.03310250355075
0.0,15000.0,44623.0,72225.0,"DebtCon","Other",1.0,0.0,0.0,268.42035789875246,0.0,21.0,28.13158041992764
0.0,15100.0,140193.0,176342.0,"DebtCon","Mgr",11.0,0.0,0.0,248.18841905399725,0.0,20.0,30.080158196189515
0.0,15100.0,81461.0,93548.0,"DebtCon","Other",2.0,0.0,0.0,160.10360000127793,0.0,22.0,41.007363530927044
1.0,15100.0,45351.0,65481.0,"DebtCon","Other",4.0,0.0,0.0,91.715292521045,9.0,18.0,39.07015304590117
0.0,15100.0,,53238.0,"DebtCon","Other",,,,350.96116446571426,,16.0,34.05584766508818
0.0,15100.0,73505.0,109656.0,"DebtCon","Other",5.0,0.0,0.0,81.96415128593834,2.0,13.0,36.461210536230915
0.0,15100.0,72645.0,106343.0,"DebtCon","Other",5.0,0.0,0.0,80.77214990637087,2.0,13.0,34.47559678128715
0.0,15100.0,49533.0,63607.0,"DebtCon","Other",2.0,0.0,0.0,180.52329284445375,0.0,14.0,36.37718294885809
0.0,15100.0,68043.0,80686.0,"DebtCon","Office",4.0,0.0,0.0,119.6724908557319,1.0,20.0,21.418227455927166
0.0,15100.0,,57940.0,"DebtCon","Office",0.0,0.0,0.0,86.89492991903649,1.0,8.0,38.85034854079613
0.0,15100.0,96763.0,114896.0,"HomeImp","Office",2.0,0.0,0.0,144.52964999312735,0.0,21.0,36.37170402867333
1.0,15100.0,54000.0,77542.0,"HomeImp","ProfExe",13.0,1.0,1.0,122.56666666666666,1.0,26.0,
0.0,15100.0,,65961.0,,,0.0,0.0,0.0,,0.0,0.0,1.6035079777257089
0.0,15100.0,38549.0,59853.0,"DebtCon",,5.0,0.0,0.0,104.18324734591198,2.0,9.0,29.14186281310947
1.0,15100.0,,,,,0.0,0.0,0.0,,0.0,0.0,
0.0,15100.0,60264.0,87110.0,"HomeImp","ProfExe",5.0,0.0,0.0,111.39938495215014,0.0,13.0,26.06204325195497
0.0,15100.0,53549.0,99812.0,"DebtCon","ProfExe",4.0,0.0,0.0,127.12214723017195,2.0,21.0,37.95710367475036
0.0,15100.0,44959.0,68483.0,"DebtCon","Mgr",27.0,1.0,0.0,279.94798859047654,1.0,17.0,37.18094785359732
0.0,15100.0,101378.0,143229.0,"HomeImp","ProfExe",12.0,0.0,0.0,129.5373151894938,4.0,21.0,36.7762127676216
0.0,15100.0,45579.0,54065.0,"DebtCon","Other",,0.0,0.0,79.7573903125184,0.0,15.0,41.44733187089084
0.0,15100.0,26196.0,45657.0,"HomeImp","Other",9.0,0.0,0.0,86.71659339333056,1.0,12.0,29.32175446581643
0.0,15100.0,127045.0,163833.0,"DebtCon","Office",4.0,0.0,0.0,135.97527670790876,0.0,21.0,25.86181233601729
0.0,15100.0,44700.0,76456.0,"DebtCon","Mgr",5.0,0.0,0.0,134.50434819881093,0.0,9.0,29.383996530982664
0.0,15100.0,39679.0,62674.0,"DebtCon",,5.0,1.0,0.0,95.59910085463927,1.0,9.0,28.505590561207192
0.0,15100.0,,32289.0,"DebtCon","Other",13.0,,,81.95405482679763,1.0,9.0,33.53470838340218
0.0,15100.0,81298.0,108947.0,"DebtCon","ProfExe",9.0,0.0,0.0,194.44346564509405,1.0,35.0,42.245940744618856
0.0,15100.0,,98114.0,,"Other",,0.0,0.0,198.07538071194196,1.0,10.0,31.545842658558787
1.0,15200.0,58000.0,77000.0,"DebtCon","Other",0.9,1.0,0.0,127.86666666666666,3.0,26.0,
0.0,15200.0,5076.0,66536.0,"DebtCon","Sales",2.0,0.0,0.0,323.1020041945355,0.0,5.0,40.25292875375735
0.0,15200.0,44414.0,60098.0,"DebtCon",,4.0,1.0,0.0,105.7496419810078,2.0,9.0,27.37526940817259
0.0,15200.0,59544.0,86360.0,"HomeImp","ProfExe",5.0,0.0,0.0,120.13670831538431,0.0,12.0,27.61633383231067
0.0,15200.0,87116.0,105971.0,"HomeImp","Other",21.0,0.0,0.0,147.94667979456344,4.0,24.0,27.961550212512517
0.0,15200.0,47453.0,73068.0,"DebtCon","ProfExe",20.0,0.0,0.0,196.69969558110597,0.0,16.0,22.383856558466263
0.0,15200.0,137128.0,184660.0,"DebtCon","Mgr",11.0,0.0,0.0,254.35602009484728,0.0,21.0,28.81503563667882
0.0,15200.0,102925.0,114520.0,"HomeImp","Office",3.0,0.0,0.0,137.3893727321769,0.0,22.0,36.44647661016624
0.0,15200.0,85303.0,131022.0,"DebtCon","ProfExe",14.0,0.0,0.0,295.49573297524995,0.0,18.0,29.609920040657705
0.0,15200.0,49428.0,62696.0,"DebtCon","Mgr",27.0,0.0,0.0,265.3953128369179,1.0,16.0,38.50079645312428
0.0,15200.0,69320.0,89644.0,"DebtCon","Other",11.0,0.0,0.0,91.74348237650773,2.0,11.0,31.114929745586092
0.0,15200.0,,67103.0,,,1.0,0.0,0.0,,0.0,0.0,3.6889584957104913
1.0,15200.0,105328.0,113931.0,"HomeImp","ProfExe",3.0,0.0,0.0,138.13350449319796,2.0,32.0,61.89063457976591
0.0,15200.0,47200.0,74510.0,"DebtCon","ProfExe",17.0,0.0,0.0,174.52156180221667,0.0,23.0,41.86337611949229
0.0,15200.0,20005.0,39605.0,"DebtCon","Mgr",8.0,0.0,0.0,96.7349029940038,0.0,10.0,21.74161074029357
0.0,15200.0,142766.0,177998.0,"DebtCon","Mgr",12.0,0.0,0.0,260.3834390673028,0.0,21.0,27.533272218435666
1.0,15200.0,96341.0,118734.0,"DebtCon","Other",1.0,1.0,,90.73278039919741,1.0,26.0,39.140055968547266
0.0,15200.0,34854.0,63519.0,"DebtCon","ProfExe",6.0,0.0,0.0,275.4796976181368,0.0,15.0,20.785145566661445
0.0,15200.0,41049.0,50892.0,"DebtCon","ProfExe",1.0,0.0,0.0,276.16735775903305,1.0,34.0,38.37983371631235
0.0,15200.0,43961.0,62171.0,"DebtCon","Other",,0.0,0.0,124.80684585608114,1.0,18.0,39.58005434137772
0.0,15200.0,90108.0,118941.0,"HomeImp","Mgr",2.0,0.0,2.0,170.938942625942,0.0,25.0,41.15750106261927
0.0,15200.0,40341.0,58834.0,"DebtCon","Other",,0.0,0.0,100.01445522489166,0.0,15.0,41.10267690458459
0.0,15200.0,7879.0,95124.0,"HomeImp","Other",13.0,0.0,1.0,270.28589923622474,0.0,22.0,29.16014082317247
0.0,15200.0,65000.0,92000.0,"DebtCon","Office",1.0,0.0,0.0,152.13333333333333,4.0,20.0,
0.0,15200.0,102699.0,121925.0,"HomeImp","Office",2.0,0.0,0.0,155.92014865564795,0.0,22.0,36.74563903913164
0.0,15200.0,,100320.0,,"Other",,0.0,0.0,190.25647598284343,0.0,9.0,33.79999228282365
0.0,15200.0,77636.0,95682.0,"DebtCon","ProfExe",10.0,1.0,1.0,335.8413217770572,,41.0,37.98254374780811
0.0,15200.0,71233.0,84439.0,"DebtCon","Other",1.0,0.0,0.0,242.98332141221152,2.0,26.0,32.21005035670011
0.0,15200.0,8723.0,66817.0,"DebtCon","Sales",0.0,0.0,0.0,309.5026335222392,0.0,5.0,37.76383589967798
0.0,15200.0,64028.0,95482.0,"DebtCon","Office",2.0,0.0,0.0,174.16439552451024,0.0,24.0,24.86160353092086
0.0,15200.0,53433.0,114245.0,"HomeImp","Office",2.0,,3.0,155.36748658912515,1.0,24.0,36.95461516233841
0.0,15200.0,59745.0,81269.0,"DebtCon",,8.0,,,,,,26.98558122256565
0.0,15300.0,65298.0,94301.0,"DebtCon","Office",1.0,0.0,0.0,150.49986790733843,4.0,19.0,31.357642139679584
0.0,15300.0,22057.0,44461.0,,"Office",1.0,0.0,0.0,210.27547612426224,0.0,16.0,40.432252239064425
0.0,15300.0,22079.0,168281.0,"HomeImp","Self",8.0,0.0,0.0,301.4910255995586,0.0,27.0,27.77112269596249
0.0,15300.0,57840.0,86903.0,"DebtCon","Other",0.0,0.0,0.0,110.82722441547052,4.0,11.0,38.82617752287825
0.0,15300.0,14695.0,48095.0,"DebtCon","ProfExe",1.0,0.0,0.0,301.65766574866154,0.0,16.0,19.012446365799963
0.0,15300.0,83039.0,99630.0,"DebtCon","ProfExe",8.0,1.0,2.0,354.4602994296721,,42.0,38.2659510132605
0.0,15300.0,,92320.0,"DebtCon","Office",28.0,0.0,0.0,325.99844855896544,0.0,15.0,15.335560255663266
0.0,15300.0,62094.0,96938.0,,"ProfExe",9.0,0.0,0.0,,0.0,15.0,25.407142509351086
0.0,15300.0,82439.0,99896.0,"DebtCon","ProfExe",1.0,0.0,0.0,281.2003290745241,1.0,21.0,39.408871403433785
0.0,15300.0,83004.0,121108.0,,,,,,,,,36.823393194122886
0.0,15300.0,39065.0,54970.0,"DebtCon","Other",,0.0,0.0,73.75669023205373,0.0,15.0,41.823084716844875
0.0,15300.0,79541.0,94973.0,"DebtCon","Other",5.0,2.0,0.0,76.20759210027408,0.0,20.0,22.90250662143459
0.0,15300.0,81500.0,102000.0,"HomeImp","ProfExe",3.5,0.0,0.0,123.76666666666667,1.0,25.0,
0.0,15300.0,101000.0,112500.0,"DebtCon","Other",1.0,0.0,0.0,129.86666666666667,2.0,21.0,
0.0,15300.0,42100.0,65000.0,"DebtCon","Other",7.0,0.0,0.0,95.33333333333333,3.0,15.0,
1.0,15300.0,21383.0,38480.0,"HomeImp","Mgr",20.0,0.0,1.0,182.6,4.0,31.0,
1.0,15300.0,96700.0,,"HomeImp","Other",5.0,0.0,1.0,225.16666666666666,0.0,24.0,
0.0,15300.0,101311.0,113253.0,"DebtCon","Other",0.0,0.0,0.0,140.07577118037167,1.0,21.0,40.667462293644185
0.0,15300.0,127172.0,156578.0,"DebtCon","Mgr",,0.0,0.0,213.28602181479707,0.0,19.0,36.29035353192611
0.0,15300.0,88251.0,103063.0,"HomeImp","Other",18.0,0.0,0.0,127.56618833301735,3.0,23.0,28.171777472976494
0.0,15300.0,59083.0,96073.0,"DebtCon","ProfExe",8.0,0.0,0.0,194.00548664954812,0.0,19.0,20.48797965303901
0.0,15300.0,109767.0,117552.0,"DebtCon","ProfExe",0.0,0.0,0.0,125.9425922997851,0.0,30.0,37.689393039643484
0.0,15300.0,54412.0,95123.0,"DebtCon","ProfExe",6.0,0.0,0.0,134.24264793964457,2.0,22.0,35.08572068442391
0.0,15300.0,53736.0,102094.0,"HomeImp","Other",0.0,0.0,2.0,33.449694438653765,1.0,10.0,40.10480959661063
0.0,15300.0,,53184.0,"DebtCon","Office",1.0,0.0,0.0,81.6259708599148,1.0,9.0,39.00782275880586
0.0,15300.0,84989.0,98781.0,"HomeImp","Office",,0.0,0.0,184.54574572164282,0.0,25.0,43.01697760182292
0.0,15300.0,33113.0,57991.0,"DebtCon","Other",4.0,0.0,0.0,122.57883629966024,1.0,16.0,40.56988842115267
0.0,15300.0,24025.0,42722.0,,"Office",2.0,0.0,0.0,207.96214095378232,0.0,15.0,37.12283719698564
1.0,15300.0,78375.0,108175.0,"HomeImp","Other",6.0,1.0,0.0,82.10483648130496,0.0,20.0,22.503249159950414
0.0,15300.0,77069.0,104534.0,"DebtCon","ProfExe",0.0,0.0,0.0,276.9242471996483,2.0,21.0,39.244599534591934
1.0,15300.0,49421.0,67343.0,"DebtCon","Other",4.0,0.0,0.0,57.92941509235023,6.0,22.0,42.92961418502014
0.0,15400.0,103934.0,113696.0,"DebtCon","Office",4.0,0.0,0.0,265.5863519004627,1.0,34.0,26.75040396337882
0.0,15400.0,32131.0,47338.0,"HomeImp","Other",9.0,0.0,0.0,93.37314219598039,1.0,11.0,31.40918635581582
0.0,15400.0,100848.0,129454.0,"HomeImp","ProfExe",10.0,0.0,0.0,174.89651924895063,2.0,31.0,28.065590865884715
0.0,15400.0,48275.0,69427.0,"DebtCon","ProfExe",17.0,0.0,0.0,202.546219555915,0.0,15.0,23.160040592430178
0.0,15400.0,32855.0,69663.0,"DebtCon","ProfExe",7.0,0.0,0.0,256.2275508987338,1.0,16.0,23.310372799742208
0.0,15400.0,10074.0,57135.0,"DebtCon","ProfExe",4.0,0.0,0.0,310.36675681248903,0.0,16.0,17.601206169287305
0.0,15400.0,50402.0,65561.0,"DebtCon","Mgr",25.0,0.0,0.0,282.6229052361446,0.0,16.0,38.09790246824636
1.0,15400.0,180017.0,206148.0,"DebtCon","Mgr",2.0,0.0,2.0,196.03365793195542,1.0,49.0,36.417342576010775
0.0,15400.0,59518.0,91172.0,"DebtCon","Office",2.0,0.0,0.0,159.0035106306606,0.0,25.0,24.990490701906612
1.0,15400.0,63456.0,96794.0,"DebtCon","ProfExe",3.0,0.0,0.0,85.52936247117174,0.0,28.0,37.36264500038821
0.0,15400.0,25822.0,43334.0,,"Office",1.0,0.0,0.0,211.01664193974145,0.0,15.0,40.52940512602189
0.0,15400.0,104451.0,119195.0,"DebtCon","Office",5.0,0.0,0.0,264.7616521886051,0.0,34.0,29.963272776437584
0.0,15400.0,58085.0,91192.0,"DebtCon","ProfExe",10.0,0.0,0.0,191.34421695504219,0.0,19.0,21.364312322034646
0.0,15400.0,,43899.0,"HomeImp","Other",0.0,0.0,0.0,324.551741345719,1.0,9.0,27.779560590474663
0.0,15400.0,34574.0,69751.0,"DebtCon","ProfExe",6.0,0.0,0.0,254.05619611375144,1.0,16.0,22.721013568174566
0.0,15400.0,110900.0,126400.0,"DebtCon",,16.0,0.0,0.0,179.56666666666666,1.0,18.0,
0.0,15400.0,47749.0,74451.0,"DebtCon","Mgr",3.0,0.0,0.0,133.89931228639696,1.0,8.0,27.92203478222342
0.0,15400.0,,55421.0,"DebtCon","Office",2.0,0.0,0.0,81.27851126734679,2.0,9.0,38.72389503304563
0.0,15400.0,73793.0,86176.0,"DebtCon","Other",2.0,1.0,0.0,229.36937606922598,3.0,26.0,30.95851998823626
0.0,15400.0,30703.0,57184.0,"HomeImp","Other",10.0,0.0,0.0,122.80432652650352,0.0,10.0,18.150902154222553
0.0,15400.0,28669.0,43078.0,"DebtCon","Mgr",14.0,1.0,0.0,108.19889490529215,1.0,17.0,24.674174850808537
0.0,15400.0,101981.0,145125.0,"DebtCon","Office",3.0,,,105.55256958909446,3.0,15.0,32.69944010087728
0.0,15400.0,7839.0,48276.0,"DebtCon","ProfExe",4.0,0.0,0.0,315.1783184764207,0.0,16.0,18.301959465407748
0.0,15400.0,39452.0,56834.0,"DebtCon","Other",7.0,1.0,0.0,120.05655569806831,1.0,15.0,39.90893415405831
0.0,15400.0,50121.0,67755.0,"DebtCon","Other",3.0,0.0,0.0,168.74803195045018,0.0,14.0,37.56086276106576
1.0,15500.0,57993.0,82248.0,"DebtCon","Other",10.0,0.0,0.0,173.0729685364367,0.0,16.0,32.142468978121165
0.0,15500.0,56206.0,137388.0,"DebtCon","Other",2.0,0.0,0.0,275.5235464167302,4.0,42.0,39.744298707164965
0.0,15500.0,158506.0,179499.0,"DebtCon","ProfExe",8.0,,0.0,195.68602589598106,4.0,26.0,40.73934638973295
0.0,15500.0,59316.0,80837.0,"DebtCon","Other",1.0,0.0,0.0,126.91272315803299,3.0,11.0,35.901463043783544
0.0,15500.0,127793.0,158580.0,"DebtCon","Mgr",,0.0,0.0,229.34507543892792,0.0,19.0,39.50968107263077
